EA,EM,NE,NO,NT,NW,SC,SE,SO,SW,WM,WN,WS
3068.880665,3389.261711,2061.350761,1666.427295,3587.22486,4285.453134,2578.465561,4394.664538,2756.048933,1736.675593,2750.881998,332.7840601,1616.915586
3505.637762,3906.421433,2341.233995,1863.243963,3966.999938,4689.632028,2808.068373,5009.530961,3229.202303,2211.570838,3109.403898,393.4985567,1807.037618
3607.240901,4017.941361,2377.384319,1918.605676,4061.324161,4766.229897,2882.24196,5236.071668,3359.961682,2376.591413,3196.801904,409.4424785,1933.641863
3542.641443,3938.263722,2350.185961,1887.237488,4099.730411,4669.84918,2815.358084,5122.515013,3199.308275,2310.418395,3067.106608,407.1523709,1843.08025
3167.000792,3455.209967,2088.440433,1688.727677,3792.776736,4200.648581,2579.881061,4673.783436,2839.772296,2020.037744,2755.820916,361.2115339,1606.046278
2835.445921,3014.041605,1848.590348,1466.966814,3472.207723,3777.644017,2419.031965,4098.006424,2524.696868,1733.122124,2406.415234,309.8610474,1303.385675
2338.135867,2420.860799,1483.329713,1163.320652,3012.625013,3040.116714,2102.666829,3371.569777,2050.412007,1356.026052,1977.172647,254.6761158,1163.057594
1614.038535,1562.549263,1022.382225,811.3448116,2260.862928,2218.512034,1660.569812,2343.409149,1389.035081,861.8637909,1298.422621,174.0639759,804.5892006
1238.313122,1331.924611,907.9155397,738.5308877,1674.686764,1948.509475,952.7712199,1524.321084,817.8562545,436.6915013,1099.669095,158.7841984,848.2922107
966.9091481,997.5665723,826.8055751,672.22925,1314.077479,1490.744562,741.5361993,1192.617202,661.5836952,504.9815957,803.8742562,135.4613984,788.9726275
879.1971913,870.932509,810.9447707,664.7796861,1133.670219,1300.307313,699.9662227,1087.579224,607.6172441,560.5502473,643.3141281,135.6333278,808.5188878
823.0589566,779.6413191,835.701394,687.0059563,992.0144158,1192.79877,1308.959572,1020.635235,959.7555213,583.249568,533.8174849,140.5593242,861.9406751
1439.856241,1498.64602,903.0994704,725.7652471,860.2831246,2019.108065,1382.067873,982.2981307,1023.501328,664.312431,1166.814788,156.5833225,952.9159223
1700.593149,1493.321487,1120.784593,933.5404767,1033.040698,2358.02881,1601.766432,1286.469155,1251.740909,822.8174328,703.0560329,175.8203728,1151.835549
1436.849264,1504.27182,1598.828355,1333.54249,1578.752531,3026.739062,1206.678998,2202.817478,1481.511908,715.1618866,1090.338245,236.5430102,1437.635133
2782.566401,3006.899432,1808.551363,1468.812062,2910.731126,3359.8278,2325.785699,3961.970438,2859.774795,1801.886296,2203.093135,237.7048507,1631.772342
3123.360335,3631.500629,2209.123781,1792.258207,3285.789967,4057.238331,2797.100773,4201.707847,3106.950022,2126.933215,2716.56063,336.2656759,1909.763992
2824.28091,3424.782461,2153.511821,1835.750704,3155.050565,4088.553455,2664.736394,3780.957429,2735.634305,1901.93128,2683.466157,323.3424791,1877.678058
2399.927484,3004.441701,1927.676744,1724.993626,2873.685235,3832.527287,2537.78679,3337.516537,2343.307776,1566.407696,2443.743216,293.020755,1823.436807
2005.201258,2536.53614,1708.605849,1515.017952,2620.562232,3565.838923,2484.554133,2914.574366,1926.950046,1261.958907,2135.398579,260.2337562,1614.609572
1875.255335,2383.617581,1658.051751,1455.733698,2530.32186,3485.173803,2671.784086,2688.312292,1779.699154,1107.8974,1981.919311,239.6016109,1500.661242
1935.558675,2364.745507,1659.111078,1450.935057,2549.321328,3478.147017,2709.348019,2720.630232,1782.612156,1123.138697,1948.008833,231.4700098,1477.106995
1889.988529,2353.109022,1662.736529,1479.295755,2436.977055,3470.559152,2647.76899,2619.442725,1737.508192,1093.127488,1911.503087,241.4073398,1472.872293
2026.456077,2570.598169,1764.237662,1594.334285,2508.061692,3524.49475,2634.78673,2731.011923,1895.910767,1187.365952,2069.01525,238.1085482,1590.448986
2738.595627,3520.256049,2312.224288,2078.959058,3111.588569,4427.339803,3129.842842,3651.37272,2489.501643,1638.945922,2823.027816,343.352973,2010.800221
3656.220335,4574.985867,2845.282627,2489.853406,3987.424262,5515.988713,3621.319842,4879.554048,3463.498943,2523.062791,3648.696967,471.3743358,2533.82719
3924.24558,4934.026623,3000.86842,2574.233424,4304.63665,5910.486581,3781.390819,5464.768119,3802.699622,2945.569648,3908.559164,519.6713454,2766.622288
3944.05727,4966.20577,3057.013962,2633.175363,4466.76128,6002.929984,3849.548351,5427.977745,3668.856512,2884.215874,3954.488126,527.7259807,2686.604282
3645.783969,4529.905396,2800.769825,2386.804446,4227.315808,5558.980759,3658.907042,5021.746385,3336.033747,2582.401785,3627.764365,487.4839032,2519.206172
3296.294098,4029.947038,2542.141421,2114.363393,3886.494329,5023.215379,3419.085788,4576.02524,2986.038414,2294.270686,3272.243555,431.1740044,2151.477874
2791.402587,3315.381993,2113.266294,1729.491649,3436.594375,4185.962253,2968.076514,3755.113257,2494.211905,1851.978562,2780.421422,347.469458,1751.393857
1984.257116,2299.902361,1489.273582,1194.040738,2615.454563,3028.402607,2194.904197,2661.604875,1699.378375,1221.463214,1912.608255,239.2610207,1384.349356
1351.428937,1559.457753,830.0794211,679.0088821,1825.056988,2184.783816,1449.496087,1757.270307,1014.912124,665.3540994,1260.582286,116.6660627,1012.706009
1101.447333,1225.247437,637.651781,856.7060725,1488.962888,1699.659036,1034.193299,1438.657539,798.3488048,466.9590227,939.978937,167.9830302,867.0175813
1009.934463,1098.455183,1034.153823,793.4735623,1283.393342,1460.276562,882.5866468,1324.577243,790.8978501,419.7955618,803.1056872,157.5102747,786.0181454
929.5891081,999.536705,1002.177535,773.4251026,1110.379966,1331.18309,1472.005535,1278.342737,757.9685768,582.3424786,703.5516074,150.4377418,750.630695
1019.234276,1840.173386,1025.637777,785.0232792,1025.983078,2293.300955,1515.172415,1265.406053,705.7792748,771.1555024,1426.057558,156.0591063,964.5111946
1162.291629,1224.162157,1219.196001,954.6304308,1351.579129,1572.280665,1703.032492,1654.162329,899.5495262,883.8321163,806.3258113,172.1482776,1025.388864
1696.211097,1733.684488,1589.031856,1267.829261,2054.326699,2037.418499,2114.806717,2407.232939,1347.689085,668.7547565,1244.884794,226.1888645,1262.970867
2674.277521,2754.727674,1599.935843,1313.686054,2713.98058,2976.106089,2122.050919,3960.024595,2536.980682,1597.231513,2030.397545,216.4210264,1203.064267
3408.315612,3792.267953,2180.220409,1735.77721,3347.507117,4001.794912,2911.036079,4838.52091,3302.98648,2246.622613,2812.929577,331.4831338,1477.977252
3255.271597,3780.623595,2293.928702,1815.717775,3375.19137,4196.731777,3055.207084,4734.829306,3060.891951,2108.512449,2935.393236,357.5783721,1562.831443
2877.616495,3430.20756,2077.082253,1718.077562,3236.626174,3988.246811,2877.002467,4419.792627,2570.705094,1752.373268,2814.220328,327.4727789,1558.451353
2590.320184,3129.687606,1910.251112,1583.496224,3154.592248,3762.900753,2704.715072,4132.236827,2239.494963,1489.849086,2715.274543,298.4858805,1502.065653
2596.331748,3183.526821,1951.840658,1539.313347,3215.837852,3861.149619,2584.634537,4007.469017,2134.344504,1420.478795,2756.407399,293.4224479,1438.885034
2740.828816,3254.846279,1962.535969,1496.258197,3273.123764,3860.340841,2411.128249,4011.512378,2166.731925,1462.448325,2815.885029,292.2765513,1581.013735
2683.701191,3181.248866,1869.390756,1419.064791,3205.528393,3740.769264,2286.57767,3853.871898,2103.375458,1508.333826,2723.280448,277.4970878,1614.204294
2690.672797,3094.999803,1867.449417,1409.773594,3228.900087,3628.531147,2361.047927,3951.200326,2134.307772,1567.161719,2688.238742,278.6943394,1577.727014
3120.822882,3732.17893,2255.431089,1886.448786,3564.211315,4403.064012,2968.665576,4420.272629,2575.410009,1904.68515,3076.038005,358.8854694,1887.521668
3716.717606,4666.182116,2787.625286,2396.901186,4159.202517,5371.493165,3671.160011,5266.985793,3337.479214,2502.964048,3739.170974,479.9952058,2249.132267
4003.246685,4990.231985,2987.43077,2539.822536,4383.052221,5763.594728,3992.362716,5614.552478,3580.687701,2738.656097,3978.706355,528.7074868,2424.759022
4069.262621,5117.377117,3080.256096,2625.363758,4555.924567,5878.784349,4061.944552,5639.48322,3520.471876,2737.117484,4053.841428,537.2963809,2517.285741
3802.10225,4710.563639,2881.972351,2402.798602,4378.308213,5474.754664,3850.793264,5288.567633,3209.628589,2481.596696,3760.05359,496.855868,2268.894305
3516.686394,4316.480922,2663.330879,2161.540168,4119.285963,5021.004368,3616.726217,4918.436874,2930.45096,2213.853856,3394.083661,441.3765987,1944.698951
3025.39305,3637.508266,2289.348282,1800.620456,3699.076042,4323.661464,3200.137281,4322.307603,2444.463886,1820.201356,2929.725358,365.9648178,1608.926155
2220.350793,2606.375731,1687.894356,1301.739405,2913.821822,3265.55227,2467.226926,3183.815468,1809.364507,1231.424369,2118.793304,267.4270278,1119.89862
1229.87027,1437.730769,956.9386061,750.0047352,1686.390001,1918.229743,1613.364777,2011.102461,1039.515456,637.4162094,1041.748277,151.0447803,809.7928341
999.5430383,1102.824128,743.2301861,584.8970999,1380.829691,1501.280092,1258.182554,1657.946745,854.3746655,485.8113338,774.7231929,128.7874746,663.6172563
938.9569279,1046.136603,658.4105546,912.4282819,1202.235965,1357.551107,1091.982855,1507.515718,801.2574947,436.7592715,682.4277645,147.9999181,819.3060937
864.4640238,1485.804562,1135.175562,901.2144083,1090.260217,2230.357769,983.5596805,1416.078883,785.8370696,424.7606314,1345.204425,187.9646712,875.6270054
1708.783235,1938.827005,1182.659853,901.3124039,1001.620978,2356.792339,1722.355592,1365.133467,786.8346679,822.6669477,1434.621145,195.1857232,931.6449996
1170.693839,1268.858486,1387.922688,1099.278852,1297.879188,2866.358126,1081.242309,1551.478939,946.4699548,986.8527401,826.0767817,218.3301232,1096.987945
1941.743115,2120.571048,1751.299758,1424.742864,2322.338021,2596.745993,1337.037233,2295.319605,1332.355545,783.3889291,1532.713012,262.6733336,1329.057887
2862.611956,3100.088662,1731.105327,1400.155419,2963.239008,3368.332991,2328.538838,3844.831483,2594.88078,1708.957425,2176.046406,238.2065413,1298.675146
3739.477839,4207.859525,2380.006697,1899.843944,3686.745968,4509.784089,3124.34742,4815.358821,3435.483631,2341.24272,3083.33443,365.8018799,1577.426527
3785.961105,4593.059738,2628.67712,2128.892244,3893.286362,4994.801809,3272.162016,4825.399449,3342.703692,2294.092999,3458.924399,412.5372617,1704.300035
3556.377873,4431.209626,2528.355851,2137.551964,3830.062438,5046.488057,3106.272816,4515.769979,3012.619394,2017.60378,3486.59548,404.9795616,1756.589869
3232.161491,3981.481307,2254.186815,1950.512782,3814.725768,4795.590091,2921.640425,4239.045459,2746.035674,1801.556688,3292.534295,363.6429723,1726.705756
3134.445653,3709.25104,2079.246392,1800.478828,3846.676702,4577.519991,2841.264673,4150.912912,2632.264532,1770.578212,3147.672324,316.3135486,1836.732473
3172.191724,3487.187552,1941.919362,1651.672358,3900.716993,4314.006172,2836.389118,4179.29697,2718.967093,1820.500617,3091.716852,302.8153117,1894.698178
3092.107896,3322.100949,1859.488793,1573.633292,3823.013738,4044.256506,2918.63386,4138.60306,2697.087267,1791.221317,3132.650939,277.0254298,1900.623025
3169.13407,3497.78568,1933.408086,1646.735338,3844.089975,4160.462522,3022.489672,4225.713883,2783.456122,1803.483798,3344.758959,302.5022496,1965.707672
3727.345518,4527.891764,2536.515536,2199.475381,4199.906815,5091.277847,3464.472219,4907.96686,3169.088996,2171.684616,3825.960792,405.9865726,2331.406887
4242.625002,5342.011873,3072.240969,2601.313418,4692.589592,6215.097293,3882.919792,5747.070752,3796.005378,2771.89877,4241.495432,542.2555735,2619.529767
4433.66511,5584.217405,3236.262114,2681.944019,4872.423822,6622.409677,4003.547711,6098.063429,3933.677918,3042.032892,4347.064644,566.8104405,2688.797698
4451.251877,5636.323416,3345.329383,2756.773039,5061.072695,6746.888964,4063.153289,6007.066541,3799.523226,2916.711857,4364.686163,582.4566711,2672.235857
4153.792258,5205.659643,3147.34423,2525.914303,4831.419384,6278.146316,3803.0137,5645.708838,3475.646208,2627.954336,4041.798354,524.8091917,2392.25896
3791.763925,4672.67883,2867.752656,2240.90461,4497.716639,5629.714346,3476.267108,5134.778673,3120.385968,2303.106938,3664.024289,469.1418833,1978.666967
3188.199666,3789.27853,2347.227046,1813.861675,3928.900571,4606.909484,2926.142266,4211.077603,2567.094572,1831.960401,3028.49722,381.4212598,1470.601817
2211.696645,2535.601083,1591.548817,1264.384467,2930.78712,3236.411327,2147.623614,2936.043036,1684.823605,1150.936236,2013.715084,256.03478,1063.283379
1058.763687,1287.044517,919.224224,747.1242046,1504.187983,1752.023034,1435.702806,1942.220605,961.9973868,646.7576711,923.7608365,134.3887916,723.6004565
847.7510095,1069.606086,736.5034439,632.1270013,1172.6685,1440.995844,1110.303894,1592.735549,780.7504713,485.5960101,687.7903782,160.6716067,826.8991514
794.828581,1061.095591,1161.488472,957.2173289,1046.615837,2085.846907,1018.759735,1528.282039,796.3172239,458.9664661,623.7014538,185.2007122,813.5389238
1392.518581,1769.192838,1189.035889,987.286136,970.8208022,2143.154876,962.0441769,1523.439288,836.681091,654.0758021,1233.466457,192.4821882,880.7844381
1498.095303,1866.987846,1231.879271,1026.353788,905.3905363,2251.119288,1663.531751,1553.672647,841.0681201,876.5844148,1295.691316,210.7126511,936.4481982
1866.262364,2049.274842,1509.934888,1273.187051,1218.56554,2780.653238,1124.994072,2028.949538,1097.601863,1071.311957,1359.856432,242.9329025,1145.822026
1740.394123,2240.452164,1367.833733,1146.633088,2103.025483,2585.164135,1568.258145,3237.889703,1759.192873,1057.963789,1477.265484,307.1031764,1508.432436
3718.045699,4398.235477,2594.153485,2055.85543,4153.304735,4822.961686,2980.946951,5411.870183,3529.09885,2377.873927,3334.807221,355.7002586,1646.383654
4261.659074,5259.20701,3109.466697,2560.935324,4697.040628,5918.102881,3588.60724,5991.133051,3915.899285,2778.382319,4048.83041,464.5777069,1973.980822
3646.703647,4705.623125,2840.741982,2391.253084,4118.786956,5455.333798,3213.77905,5130.307255,3153.533711,2340.464618,3655.602087,442.5296908,1873.99125
3006.317813,3975.411448,2378.934778,2098.899534,3439.461953,4749.380017,2708.849558,4270.963506,2509.695348,1835.066034,3118.331757,360.2432297,1699.648317
2603.752345,3426.693342,2064.674836,1789.909405,3163.112031,4151.316995,2447.722737,3817.360783,2141.139178,1506.250433,2749.286361,312.5084343,1670.795403
2461.413813,3153.879073,1909.252967,1643.040872,3063.132913,3847.983791,2364.9178,3594.810138,2058.192322,1389.837455,2539.744912,279.9700588,1622.288579
2530.650867,3000.451897,1818.25286,1570.203753,3114.266519,3736.902565,2372.097078,3670.024886,2124.714553,1438.602295,2473.342188,283.7748517,1657.947527
2488.972569,2947.517225,1772.946449,1558.327068,3038.206083,3713.568335,2419.7024,3639.230329,2130.723626,1479.918316,2524.004265,277.85673,1642.8695
2545.886116,3170.688095,1873.699805,1674.701379,3075.414785,3801.786317,2455.048554,3755.339887,2229.019733,1557.335003,2685.903216,294.5396368,1701.224032
3122.222376,4064.225001,2501.400065,2129.54997,3536.930972,4715.724461,2961.713083,4378.588871,2728.90372,1929.915881,3250.479057,377.6397846,2064.333709
3873.76461,5127.662388,3124.994644,2589.169334,4237.629634,5922.33556,3572.358417,5439.475975,3527.648833,2696.335515,3921.439921,496.2690898,2382.495699
4181.111804,5437.217672,3354.75367,2736.748218,4578.361163,6446.036064,3859.810343,5932.194533,3795.769753,3080.565549,4174.22471,547.2645322,2492.581447
4241.754639,5525.991077,3425.566353,2821.851493,4825.376288,6585.791581,3929.648478,5966.042341,3685.556326,3027.2359,4231.043321,566.1909197,2522.972105
3876.45943,4972.904816,3060.449107,2574.609106,4588.462648,6048.846923,3655.873432,5334.72793,3265.676903,2666.128363,3866.434532,515.3871197,2239.824432
3433.927448,4345.680418,2708.322405,2247.505215,4205.684456,5353.8516,3284.177377,4640.216213,2854.565046,2312.261028,3421.221528,442.7889185,1863.221585
2785.160112,3473.320002,2150.423107,1759.4283,3568.446606,4359.878541,2733.918389,3799.345338,2288.60099,1777.454527,2752.719742,354.3789362,1493.593049
1873.31237,2286.262865,1436.866001,1179.079692,2593.332292,2967.53339,1948.372082,2619.188559,1490.461628,1113.720243,1775.114088,216.9672779,1095.411408
1284.75382,1566.014377,773.0541403,671.2631243,1756.08808,1950.664365,1185.840662,1505.882016,859.3908935,602.2071885,1087.10842,194.6927224,773.4046374
1045.992824,1262.130664,1084.831983,913.359595,1390.286415,1598.038019,876.7910503,1215.272884,686.440887,454.8211674,866.0597844,172.640808,648.2203708
1011.48968,1254.72591,1053.24154,877.167692,1269.655486,1499.14226,1366.619061,1170.981989,689.131583,425.5393672,795.0409858,176.1779453,798.9985732
1016.371147,1245.859905,1092.27241,892.9690278,1219.342034,2304.840838,1414.797846,1181.644341,690.7800813,752.9961277,770.0605589,178.3661222,878.9213198
956.2338849,1191.0743,1132.687432,956.578917,1169.264948,2434.500852,1503.463265,1184.646551,1167.165506,805.3670524,1497.327628,196.6138392,945.0267686
1284.303679,1681.109635,1434.343871,1223.642058,1523.569857,1923.325045,1802.695506,1594.719193,913.9391687,1009.903335,1112.02377,233.2766248,1165.957126
2092.168862,2655.369469,1310.221927,1144.062361,2554.403733,2890.897296,1573.071627,2604.615079,1643.740715,964.6621602,1872.317048,322.3790069,1102.923131
3523.35084,4148.703642,2463.193294,2053.271634,3834.756704,4640.246516,3026.027284,4816.125021,3320.211181,2285.686983,3134.813387,355.8760226,1621.062094
3937.453205,4811.96403,2892.737219,2494.364894,4395.058617,5573.907856,3630.142643,5145.860054,3615.986641,2637.878052,3746.804728,477.3299101,1917.070279
3140.193289,3932.221541,2455.616752,2155.597855,3627.07393,4875.09361,3198.755314,4112.76475,2777.61031,2060.224813,3088.766379,422.8273903,1754.040327
2421.193412,3127.351935,1971.802075,1753.777584,2880.343956,4159.303797,2729.431064,3275.58369,2063.063471,1568.597388,2491.545797,348.4703582,1523.690219
2067.636926,2705.420514,1769.861442,1574.336352,2564.453088,3771.901449,2389.086641,2830.584038,1758.118295,1295.779539,2255.091785,298.6068357,1373.402268
2041.750649,2824.592667,1796.902332,1573.913815,2505.11491,3739.253373,2295.57549,2735.858528,1786.071226,1234.498919,2266.481454,285.2776241,1284.53545
2190.205351,2881.450324,1827.969909,1492.376765,2697.931685,3654.745113,2245.494104,2909.449714,1878.165033,1255.786431,2238.886646,284.198483,1275.344059
2262.753461,2795.488492,1725.023671,1439.116974,2700.715271,3572.22797,2194.50001,2935.714254,1765.331141,1192.752506,2197.99329,262.9743995,1291.37305
2331.644397,2880.625123,1751.794966,1527.41175,2737.485949,3625.357136,2353.11654,2906.068158,1826.952318,1213.902091,2243.533031,271.418518,1453.784215
2912.820549,3814.840272,2409.019079,2094.836106,3248.851399,4551.642762,3042.707227,3663.494124,2411.514233,1691.980097,2912.587545,372.4583847,1782.612005
3883.591029,5242.134556,3017.320948,2685.916796,4179.863502,5890.957048,3776.275163,4868.676793,3539.014491,2753.315584,3965.339574,517.7917274,2306.333462
4267.945532,5647.073721,3277.996906,2823.494437,4685.685814,6491.18766,4174.776587,5565.594159,3924.408815,3193.662798,4366.453504,593.4071648,2547.826783
4374.035831,5730.921964,3400.498338,2947.461847,4967.393387,6689.783343,4343.29017,5712.189334,3909.582344,3219.045046,4462.788435,625.5862883,2604.735989
4089.306802,5282.572777,3477.304143,2703.80488,4807.338481,6236.485945,4095.822883,5302.74663,3592.614295,2868.910527,4187.528503,575.2495474,2326.363597
3713.662547,4730.557743,2819.071523,2380.531618,4488.165691,5609.833911,3748.33882,4861.160069,3236.067104,2550.285311,3743.738589,499.7096455,1963.341866
3110.278983,3793.491901,2252.837,1891.419935,3892.167571,4646.564793,3141.486307,4076.970864,2680.910119,2058.73264,3076.266996,398.9374232,1588.677165
2144.800384,2631.457128,1517.269316,1261.386376,2862.503846,3198.304358,2277.304322,2795.334293,1799.924711,1311.826869,2032.727619,272.6852316,1165.57359
1109.605057,1367.475048,833.5840395,742.8054279,1517.170156,1831.318089,1438.854028,1707.992432,1064.382007,677.2161398,913.0158413,156.2656528,877.5189604
833.8411592,1073.525232,1174.827159,1001.855393,1156.370956,1383.115134,1080.628573,1369.674318,901.1564151,532.4588629,630.1794278,194.6582255,956.1885109
778.8616349,1730.615197,1144.546025,986.0976227,960.8572192,2034.3499,993.623934,1333.11987,892.5424,513.0631873,1137.086413,190.9755248,949.5849025
1358.419355,1720.066834,1193.468617,1001.549873,860.3211865,2107.61797,942.5879382,1351.631579,914.6661058,498.0161396,1172.527148,211.3927697,1015.083285
1447.679592,1846.603588,1250.569925,1036.246846,963.2249917,2268.221748,1680.884219,1350.260087,900.3100406,935.3532771,1256.064507,228.624462,1120.06254
1785.046776,2339.336944,1562.76694,1313.479414,1039.618931,2762.101391,1183.20847,1769.367908,1186.638233,615.0922903,1554.722695,269.3854638,1361.587324
1630.504948,2187.174306,1478.882477,1258.281684,1968.984989,2431.218164,1671.772071,2984.949825,1925.440084,1127.884644,1508.461199,360.7972604,1517.453184
3937.485433,4650.308069,2674.980439,2162.000719,4381.235116,4798.633261,3215.3359,5269.834997,3810.06393,2536.293375,3522.632262,388.8783349,2220.774816
4565.280341,5552.307069,3202.259857,2633.575826,5050.717146,5822.186149,3867.450517,5892.411704,4316.163296,3029.274222,4255.710147,513.4293691,2614.685294
3812.004064,4754.807565,2750.561506,2333.910665,4335.395499,5164.607652,3426.0604,4788.694485,3525.9492,2429.311903,3664.586112,465.4567529,2421.110753
2982.995263,4122.284247,2262.628829,2015.632071,3430.365106,4412.368911,2869.022898,3799.193713,2719.393657,1815.885026,3050.758184,375.0418046,2220.002833
2587.969942,3195.069162,2033.471406,1757.602729,3079.590244,3978.939393,2532.821927,3270.067408,2333.618091,1559.184469,2754.596363,334.5649468,2142.257293
2472.627821,3454.996289,2034.209519,1704.058186,2994.11452,3920.278782,2477.878093,3085.3432,2173.264298,1526.872881,2757.428146,321.2384976,2061.119533
2616.406159,3507.528611,2041.376526,1703.700331,3079.711787,4026.825529,2551.085806,3209.694167,2334.679553,1620.384685,2818.723201,338.4645382,2023.593409
2670.781267,3572.858017,2022.316916,1676.190995,3141.143949,4116.809284,2537.924629,3294.442821,2353.113988,1666.155548,2823.320559,337.7362798,2026.188585
2721.193354,3685.091003,2065.042629,1709.94612,3171.701992,4150.132403,2570.185605,3518.301393,2449.815988,1720.357733,2848.50755,318.1672558,2078.676362
3333.780458,4481.634356,2625.208037,2168.924386,3717.844629,4932.831734,3037.826456,4116.631574,2963.051845,2133.932721,3397.156215,412.7257091,2377.479265
4092.580428,5398.923017,3166.441516,2612.370675,4501.685745,6015.187134,3589.250819,5211.536781,3751.833222,2850.501189,4137.17456,536.1300173,2762.340545
4429.110007,5714.658587,3401.515437,2757.344922,4798.470967,6497.8086,3879.485247,5654.91488,4050.060022,3212.879692,4371.478314,588.9379175,2894.468909
4454.298138,5775.14797,3479.373523,2836.066273,5073.683138,6655.28652,4018.175218,5818.141576,3997.166346,3202.485465,4430.048551,591.0502245,2907.07974
4097.552106,5268.380668,3115.822202,2549.95383,4812.154913,6035.935878,3749.168476,5364.872558,3592.21953,2874.203407,4067.102095,534.3594319,2522.083929
3623.387854,4658.848615,2761.803378,2197.598253,4361.9319,5340.772208,3437.005665,4810.029412,3115.487896,2476.595931,3607.74118,460.2845586,2020.003323
2957.159193,3767.247548,2188.76508,1715.856698,3693.638701,4294.454182,2871.219971,3955.95021,2514.73123,1917.678612,2881.24769,372.6989822,1654.050905
1948.853783,2440.825638,1437.585022,1151.469931,2660.437298,2969.691818,2108.745441,2588.360476,1599.685182,1177.9867,1855.021652,250.1272899,1189.55232
1168.472002,1480.501766,798.8643766,1027.409963,1617.95423,2050.915916,1315.540992,1633.425356,934.409305,644.9232441,1112.696483,141.3183968,776.6378921
935.2907275,1388.772171,1097.170464,913.8684745,1224.18053,1584.913743,968.7285027,1273.160348,756.620992,472.9909341,822.0565182,186.4832864,824.1711611
881.3167811,1251.926999,1052.505143,901.6424303,1091.488736,1389.952838,893.3356152,1162.238769,701.9527445,439.5286885,746.7859626,165.1950975,772.1749957
940.9489334,1858.413466,1080.326225,930.3389133,1011.759852,2118.512964,1531.029525,1119.809467,698.9528332,761.01261,673.9689159,180.3488779,872.935529
1495.941536,1918.983241,1131.751346,976.3299042,931.1649015,2254.96881,1621.773981,1112.429066,1139.67233,817.8592489,1336.480198,196.9910523,972.4591485
1836.664671,1507.65876,1449.923408,1252.781473,1184.508212,2757.243765,1928.655939,1456.784376,964.3211793,1002.675711,1617.069622,237.9593379,1206.279013
1790.876562,2386.530258,1350.258772,1205.769481,2088.099067,2512.454466,1672.254748,2531.378288,1655.131347,1034.918004,1460.842611,318.5676038,1532.083528
3459.459986,4305.137532,2515.401412,2092.499349,3764.048098,4526.195751,3109.725892,4712.401717,3331.109925,2351.006687,3089.836796,353.0093387,1781.774876
3775.012326,4972.99929,2941.362624,2515.372046,4198.796345,5402.396641,3802.956618,4980.811898,3634.095201,2763.861274,3654.444223,466.3504905,2065.837115
3001.520168,4174.259671,2518.421357,2225.091242,3477.151237,4731.081238,3429.520665,4070.952016,2915.106006,2275.741537,3076.087717,408.6586627,1977.713902
2385.042765,3381.620675,2043.068007,1819.966894,2823.746786,3957.110045,2820.240931,3268.871178,2332.997589,1789.697321,2559.10652,332.1856391,1744.552041
