EA,EM,NE,NO,NT,NW,SC,SE,SO,SW,WM,WN,WS
1776.867352,2757.438655,1776.508092,1217.469416,2393.899781,3042.783228,1986.582659,2746.169835,1900.726496,1239.859901,1987.441635,265.3201444,1441.786177
2982.159222,3990.072119,2487.864371,1677.945695,3899.619997,4271.737674,2618.560976,4296.175494,2991.381031,1885.384937,2757.672225,297.2595432,1783.647694
4952.686574,6231.080972,3728.495372,2631.856102,5849.825053,6479.374983,4255.841852,7263.201101,5141.198589,3518.860188,4462.713119,516.1800138,2478.261765
5399.269527,6961.456593,4139.292703,3081.404957,6256.486574,7347.999795,4905.241396,7642.550132,5549.847575,4074.289208,5136.722865,641.6159191,3034.31632
4111.565264,5670.484822,3509.180464,2713.13072,4961.374428,6135.185061,4377.040911,5526.57348,4143.840521,3086.413433,4397.55926,547.4979931,2685.870712
3031.494972,4561.1885,2908.108674,2293.346026,3827.436879,4913.319592,3778.692843,4043.923786,3010.807816,2172.426819,3693.802372,436.4444602,2155.529302
2465.956014,3965.161607,2524.342114,2008.205708,3472.033813,4237.895364,3447.525152,3476.190758,2439.288983,1764.188066,3252.874405,390.858679,1822.924339
2239.314705,3680.912728,2234.80296,1842.44442,3198.594519,3922.071726,3310.000283,3189.904121,2201.825744,1616.861498,2914.481933,337.8894903,1682.660336
2272.147314,3580.43424,2128.249565,1743.640322,3144.82179,3808.32131,3395.886065,3123.564803,2187.662581,1567.298667,2781.142387,326.4272956,1682.292785
2031.995954,3248.363325,1961.650846,1569.471713,2845.729803,3512.570245,3244.412102,2843.413686,1971.156393,1439.198783,2502.833876,305.9083746,1638.465243
2021.969468,3124.349063,1960.241071,1533.198693,2791.455051,3500.278282,3197.702397,2836.2344,1924.665402,1392.316098,2425.821789,262.6340751,1584.460038
2284.098077,3485.650769,2158.713664,1752.485821,2853.406076,3692.905239,3245.112138,3193.161829,2174.602266,1543.431141,2587.786009,272.0844326,1519.095516
3436.778152,4799.025238,2850.726858,2358.433312,3807.616444,4927.440851,3907.295645,4715.548647,3333.655372,2417.239216,3492.938697,411.2526487,1820.669043
4431.158056,5966.013992,3446.63642,2991.589925,4967.36281,6187.130271,4614.387152,6018.945437,4354.346009,3207.715993,4392.869038,547.5582045,2277.241721
4796.817608,6608.487682,3866.269999,3359.692811,5616.440243,7079.067594,4810.289994,6683.161912,4646.222658,3617.577032,4940.319658,650.7364089,2603.350613
4535.678252,6351.58367,3758.696403,3202.316796,5570.250857,7073.871409,4824.954849,6401.34402,4316.523073,3465.976242,4871.19524,634.9122096,2634.4103
4043.545074,5655.744713,3341.196482,2774.571154,5132.737892,6368.991497,4393.545928,5738.356064,3822.242425,3082.477641,4361.265089,550.4760311,2321.58436
3302.623174,4543.253546,2692.052703,2196.652381,4401.180528,5130.092464,3695.911513,4861.077158,3090.706548,2419.142528,3558.530118,427.5528307,1872.935662
2159.467811,3109.98736,1878.456584,1483.82705,3055.600229,3619.136905,2606.015155,3234.773051,2081.327024,1545.301413,2421.137532,272.9720687,1342.714772
1453.480234,2081.416841,1271.157893,1074.321966,2391.716361,2665.785881,1867.05613,1842.640309,1348.127304,967.7618217,1634.205663,242.1980538,731.716889
1134.044028,1726.99492,1084.069283,912.4670151,1856.833015,2148.599731,1385.235099,1512.388522,1174.291022,817.7601692,1253.141697,188.8917677,777.3953792
958.8184031,1525.122787,998.512387,838.2073783,1516.060635,1830.287715,1195.359959,1341.405508,1099.752726,716.3240757,971.0146258,174.40467,854.8352315
1012.587046,1640.482825,1104.855641,907.6613543,1547.46756,1930.019877,1334.950258,1458.963024,1233.842047,841.2849735,1027.869865,195.7205074,907.3990199
1228.339227,1761.360913,1239.379735,991.9568992,1715.758601,2121.949605,1509.419702,1719.728393,1428.518135,971.5813528,1193.345091,217.1949668,979.9950136
1431.575705,2074.939927,1535.351662,1222.795572,1929.350398,2500.873437,1816.825249,2168.879487,1779.161087,1161.284718,1341.297444,278.1116348,1111.57142
2661.858667,3517.441142,2190.267006,1658.017203,3579.75665,3914.388562,2320.491302,3609.29131,2759.708411,1797.187888,2658.636302,341.2020213,1350.921594
4503.798326,5622.457391,3406.667041,2549.988193,5286.58046,5962.597595,3968.49657,6310.441676,4851.954946,3391.782611,4341.235407,554.5929793,2130.180258
4929.037707,6421.44442,3854.031736,2997.377049,5850.126517,6884.547573,4617.730655,6747.237228,5292.736804,3885.900288,5105.535534,697.0777729,2751.299339
3922.12258,5503.47021,3346.829477,2697.665807,4975.262786,6025.140858,4141.365504,5269.923008,4318.966745,3047.215816,4441.688073,616.5060569,2385.968905
3266.018629,4726.504778,2925.354275,2365.580715,4278.849542,5203.558515,3539.681865,4465.366118,3504.499695,2396.010582,3887.232292,515.1393313,2029.790607
3022.621755,4462.797313,2785.350354,2107.018845,4115.326982,4725.855929,3274.619588,4276.902511,3170.185957,2106.615034,3722.382269,471.8858171,1882.360175
3054.494455,4463.227404,2730.865335,2001.524345,4131.819275,4592.929096,3221.576286,4257.022257,3153.670232,2096.424924,3641.839502,460.4174761,1883.598232
3304.834545,4659.527705,2839.94892,2017.102862,4326.695087,4668.562763,3402.53243,4523.34413,3343.982801,2215.924513,3835.850698,468.5333952,1887.045595
3195.66151,4597.451608,2767.958368,1991.146363,4232.393796,4574.081425,3395.183619,4399.339513,3395.996638,2238.003404,3811.381974,463.9016909,1864.132202
3251.472122,4699.614148,2788.043819,2060.512851,4236.748243,4788.550872,3477.069864,4385.744974,3449.737007,2274.941773,3963.760951,464.7930958,1915.150332
3621.863787,5107.546382,3126.539024,2404.661641,4434.973025,5334.665348,3716.123548,4740.613667,3797.947739,2571.241731,4220.510659,491.1142398,2006.110723
4605.735738,6319.368875,3861.458619,3031.321805,5323.917697,6823.975834,4456.141112,5996.79598,4771.189727,3454.132865,5040.75841,623.8575156,2225.959043
5131.757472,6928.173647,4200.587294,3369.012905,6061.14277,7685.219141,4972.968326,6762.702271,5203.908488,4027.958427,5529.734492,735.2385334,2544.977134
4970.777241,6742.089361,4125.450802,3412.026519,5978.186653,7604.959359,4895.110038,6726.745893,5094.7236,3988.022643,5369.398961,744.4179026,2649.331838
4628.91041,6302.055565,3861.034355,3153.640387,5794.31281,7265.377192,4733.288892,6315.434708,4684.086235,3690.708933,5011.014876,724.66658,2538.310183
4121.620064,5517.794454,3380.608886,2746.379529,5313.367091,6455.980043,4272.078878,5616.992686,4084.112556,3206.09959,4493.237473,634.1109656,2203.647596
3347.123044,4466.241095,2720.423082,2171.40296,4551.775277,5219.282312,3549.569084,4715.979524,3281.316226,2519.922201,3592.921362,497.9812344,1759.181709
2140.684662,2987.863713,1868.986987,1509.114554,3141.629007,3575.443919,2540.280903,3064.294136,2178.431701,1589.646723,2360.44273,320.5832856,1173.720018
1491.293596,2199.589412,1694.805594,1168.509259,2497.571053,2743.438042,2100.889589,2194.249558,1514.358269,1129.519527,1622.391532,244.8759229,981.8841602
1208.448066,1834.993435,1466.213745,973.4594129,2019.295966,2303.037771,1649.348989,1912.412738,1278.097947,934.3769509,1254.001256,202.543001,1057.162963
1052.000984,1689.766426,1341.837751,877.231774,1682.161759,2012.516592,1392.582227,1570.510315,1157.035499,820.543585,1031.850786,177.7572622,880.0891901
1177.57958,1727.235693,1432.603254,914.7838757,1680.130088,2101.943621,1497.397392,1533.720456,1186.522681,864.5324323,1053.131982,192.7208916,969.8846159
1301.408234,1952.882485,1503.106599,987.4964279,1866.426812,2269.960026,1625.571833,1777.110188,1313.753813,962.7968339,1224.900795,211.4107711,1076.672277
1518.887097,2254.809222,1776.029992,1164.154433,2103.700673,2679.572119,1856.498927,2144.699821,1564.521349,1098.755604,1394.400676,239.8686016,1324.976725
2220.551192,3088.272732,2217.644659,1426.64583,3050.731738,3425.199452,2173.465,3300.557547,2263.619249,1504.25598,2077.906179,282.0474308,1473.189263
3563.044307,4476.891943,3010.775616,1991.330982,4114.514448,4664.778901,3366.140872,5038.987153,3745.660376,2555.713445,3177.012697,409.9391907,1696.694866
4390.578187,5662.968857,3670.118308,2513.011159,4896.063487,5915.711408,4188.315207,6170.364984,4754.183956,3431.920138,4162.049936,573.8636457,2096.88938
4084.085092,5575.986901,3714.560672,2644.994888,4943.76029,6248.718101,4243.67498,5860.799148,4461.067236,3276.607851,4317.9455,578.8687746,2185.52185
3458.046613,4950.789469,3395.042916,2456.89737,4532.16077,5862.666044,3800.856383,5064.327939,3703.94434,2766.131597,3995.203559,530.0964862,2253.471232
3097.999689,4453.877749,3091.576181,2259.192494,4287.436547,5346.753486,3350.315453,4514.524638,3222.206269,2415.38194,3704.35595,480.4213681,2129.807855
2969.579559,4315.676789,2984.000793,2192.858362,4235.415202,5096.331513,3037.567259,4408.440993,3051.287452,2339.556111,3594.721868,457.8109678,2083.189029
3172.868402,4462.030183,3041.507068,2241.657949,4274.383613,5134.932938,3004.444147,4496.369009,3210.970149,2470.630735,3721.218347,474.153528,2077.498894
3020.834504,4482.117705,2992.653347,2205.190958,4086.707891,4955.649474,2783.87002,4134.960363,3049.77952,2439.130123,3640.427598,461.4265503,2032.509015
3136.953271,4623.199384,3081.370273,2274.19548,4136.665527,5016.928379,2720.246171,4224.363928,3084.405128,2499.124308,3662.023819,462.3912778,2081.475242
3470.516663,5000.388107,3253.799897,2500.037816,4254.995664,5379.120055,2788.031925,4581.304097,3306.631643,2654.195509,3812.991863,500.6354612,2099.530642
4330.265858,5961.144315,3867.556533,2931.549112,4965.036973,6508.524026,3615.185146,5831.352481,4251.957077,3397.40438,4578.521628,611.7965958,2420.267092
4832.570113,6467.10109,4218.14068,3186.71013,5576.262914,7268.367363,4233.855482,6590.39741,4750.594689,3866.974347,4991.02575,696.0574798,2801.474999
4614.382407,6353.792955,4122.965709,3168.20579,5552.969207,7299.417795,4401.427967,6479.601608,4607.321863,3782.165376,4832.257402,702.2518601,3010.488289
4321.225326,5945.475229,3898.992987,2949.550439,5397.99973,6943.787445,4353.877729,6078.588649,4229.400447,3562.920078,4568.231845,677.1161733,2962.803028
3860.144755,5212.264269,3533.34201,2565.102405,4956.170233,6149.203893,3947.882107,5406.874591,3752.871508,3052.498293,4068.436423,589.7360556,2635.43544
3188.9277,4297.696737,2914.31757,2058.684216,4322.168783,5121.416836,3332.765924,4586.705922,3111.792973,2464.61681,3365.315701,488.9861288,2058.102706
2236.121161,3004.680064,2158.791636,1479.163828,3195.992008,3696.947939,2503.034311,3208.66798,2195.520029,1663.348691,2338.697169,348.6003644,1383.089446
1271.276373,1651.500558,1510.504138,1129.792759,2037.451025,2409.935424,1887.294452,2268.41884,1464.245922,1008.532443,1410.561983,261.8347969,1002.948344
1083.588578,1465.2917,1282.814231,949.9168753,1657.653646,2101.174719,1459.600892,1945.875755,1242.767272,820.3368445,1156.03521,232.7707281,925.0045971
974.2320751,1389.623849,1184.66277,875.1036413,1431.516309,1975.779966,1295.169305,1586.839881,1133.214062,680.6850628,1021.938516,200.4665176,926.4625282
1070.344151,1548.633198,1211.755554,883.5069906,1516.370352,2173.988425,1341.923043,1645.949606,1183.216841,712.6592,1180.757274,203.820073,1029.672918
1232.988292,1804.934763,1288.858276,957.9228899,1765.709088,2410.689813,1480.678686,1814.80077,1291.815962,811.8176631,1401.050549,236.6235842,1150.370506
1547.87241,2267.540421,1501.268582,1154.824897,2129.158489,2946.975877,1681.341528,2126.606735,1556.410995,933.9112222,1791.481418,267.6821342,1371.549492
2093.206666,2682.651597,1915.225153,1435.912569,2822.134405,3182.869507,1970.153511,2988.618295,2123.209424,1278.564898,1885.663906,314.9050734,1521.446961
3366.421901,4007.4003,2678.200694,2010.319907,3818.113836,4384.686736,3126.023827,4804.155556,3490.571896,2236.473919,2910.689759,427.4864771,1785.753142
4126.869215,5099.485158,3261.372444,2433.790832,4537.7915,5480.789543,3834.354989,5822.69582,4435.333136,3090.266262,3758.437483,559.2951146,2178.016501
3944.49761,4942.180977,2997.65726,2374.972171,4617.436476,5719.065969,3751.35105,5624.164971,4153.887874,2996.364804,3983.872335,589.978212,2388.20361
3459.314156,4106.722049,2541.680332,2098.23476,4476.684037,5068.521163,3227.29856,5059.521854,3601.045078,2608.120524,3755.229183,539.0536322,2379.347815
2865.684501,3334.399535,2175.018579,1929.103063,4354.675021,4264.702305,2830.081053,4640.305992,3175.046865,2304.741078,3399.777191,461.7576567,2232.851726
2509.014414,2838.743291,1947.640412,1901.520238,3966.037975,3774.485,2569.224474,4484.291492,3065.902757,2196.818272,3094.956806,415.703713,2127.736295
2708.653396,2791.599795,1968.229347,1846.004446,4006.903284,3644.567262,2533.78411,4329.493283,3189.467737,2275.027427,2788.848975,401.2423907,2234.313213
2508.879892,2578.591252,1970.210624,1820.159381,3880.605762,3436.880304,2356.888643,4026.665572,3003.908206,2203.671968,2400.479508,374.0923397,2126.666764
2471.46163,2751.036305,2128.563936,1942.129667,3797.987652,3430.27766,2267.77624,3954.442081,2965.941839,2184.266387,2275.45577,364.8696941,2037.920833
2684.918482,3381.467138,2455.957142,2167.259195,3753.389886,3833.795618,2373.703784,4186.559722,3124.11775,2315.967542,2534.173398,392.2992162,1985.295412
3553.323027,4789.939397,3141.133742,2561.130767,4196.233326,4990.746211,3184.948929,5165.239164,4030.066235,3012.536077,3489.339101,526.7669055,2150.727366
4143.1484,5474.719725,3466.043654,2799.813025,4751.126203,5935.331834,3770.624279,5844.060772,4316.971263,3548.808175,4237.094291,628.7961043,2493.751338
4171.463393,5540.388061,3523.750091,2950.138229,5120.94967,6595.451909,4113.178261,6046.874092,4396.490058,3693.855087,4393.884195,710.9038673,2796.467409
3931.666179,5162.716296,3329.657763,2780.424647,5112.897261,6577.588123,4274.617409,5717.627383,4114.721255,3523.925911,4217.733323,704.839863,2828.292032
3415.592358,4364.74026,2884.601773,2381.920267,4643.864427,5844.299726,3928.854119,4999.844131,3581.074553,3000.041442,3725.657698,618.8840122,2472.806293
2783.235166,3407.732595,2286.636913,1843.360556,3913.238675,4650.854818,3092.977494,4010.832507,2913.637385,2318.683558,2944.310335,490.7078226,1962.985034
1858.751569,2317.797356,1625.526258,1310.643203,2738.286794,3265.61395,2281.720504,2616.229953,1949.189965,1461.032378,1981.949467,349.7133415,1497.470657
1337.732421,1790.039196,1109.3871,883.210701,2072.927827,2402.916669,1608.954075,1746.805242,1277.600972,933.9017452,1338.969338,252.5090768,951.5608747
1151.690839,1558.591668,994.6189215,777.5474167,1701.268888,2011.582833,1292.262073,1587.3994,1138.208735,790.3958574,1072.398149,224.0012511,847.6737303
1062.079802,1460.580268,924.8276099,743.8475359,1538.483068,1805.857418,1216.545117,1306.835363,1080.82731,720.6691583,970.1627529,204.5472372,942.2777084
1173.594815,1577.953355,1113.546409,833.2704916,1606.474028,1974.818347,1341.169082,1443.913976,1238.029416,806.8694723,1021.679325,231.6685627,994.0954328
1363.342569,1814.185469,1247.992616,939.0854789,1849.31539,2200.93735,1500.66308,1633.403206,1388.095911,947.4906589,1200.874145,251.5883074,1037.18474
1762.557322,2208.188149,1543.212583,1161.949558,2294.764694,2688.973628,1805.792641,2135.879912,1743.074639,1169.889976,1475.393829,306.4682863,1233.38538
2500.150951,2981.236924,2152.854189,1586.420805,3390.964104,3774.167981,2434.207382,3478.764375,2734.46072,1811.051872,2365.514528,388.0227341,1653.999815
4245.946424,4893.168448,3332.24507,2485.491611,5008.322678,5745.403499,3890.033093,6095.794955,4702.195642,3440.863015,4094.448184,564.0176089,2342.920781
4461.26161,5324.475363,3620.213842,2865.744265,5376.188808,6637.754684,4388.785436,6222.053171,5008.646031,3827.151477,4592.777176,697.8683554,2724.111244
3420.539439,4363.572732,3036.344676,2448.041495,4351.038247,5868.516968,3768.496521,4680.263961,3722.652838,2824.505645,3617.631353,616.9439522,2213.912179
2624.768797,3558.186043,2714.123461,1992.547877,3479.518547,5035.237047,3005.291429,3579.002592,2661.029877,1988.906381,2953.940047,513.5035117,1814.196669
2232.249027,3313.325207,2413.724752,1668.310132,3100.369342,4701.835178,2611.250652,3054.125225,2117.552683,1514.470736,2783.065178,447.5601156,1450.115366
2078.287935,3208.077658,2218.58902,1514.804254,2933.913384,4570.088596,2575.418252,2879.490847,1985.6206,1355.41396,2753.419906,445.4030008,1384.02997
2289.513513,3441.302043,2266.04435,1537.895836,3197.909157,4507.927568,2663.101133,3048.960977,2108.837308,1414.173165,2954.898444,455.9670948,1405.624844
2278.808872,3393.651589,2177.058666,1474.469596,3015.186189,4473.818181,2635.629459,2868.973916,1983.496942,1311.698632,3021.313252,451.5914286,1332.9654
2479.558974,3481.581247,2265.052341,1521.056913,3039.442805,4575.698766,2751.022175,2997.764056,2108.578423,1325.235674,3202.825601,447.9376827,1316.567642
2936.60846,3852.285793,2552.12989,1695.46786,3267.076965,4873.494453,3044.053509,3404.552167,2467.359579,1546.789742,3466.953539,475.745745,1502.922656
3868.076301,5004.731211,3201.052411,2252.568418,4408.448753,5967.391828,3753.172145,4904.703633,3569.14864,2533.439833,4309.53719,617.2668552,1937.894706
4465.796496,5629.501571,3615.04814,2794.990088,5256.060441,6954.571171,4325.868969,5843.558142,4271.681876,3290.181602,4831.597064,728.1287008,2450.192522
4423.681736,5871.666185,3851.604833,3071.973789,5353.020708,7481.992613,4394.041162,5957.386202,4273.428716,3478.729834,4863.156073,755.7484607,2722.326233
4145.871409,5575.536284,3710.803129,2898.326176,5223.839769,7260.419888,4312.367763,5533.24446,3919.104061,3286.456245,4594.598642,725.3571548,2622.170967
3716.538119,4952.160438,3238.995377,2492.078608,4739.316492,6419.530556,3897.83336,4864.486476,3400.459644,2848.775816,4038.976037,636.1360668,2332.047657
3028.994844,3886.374224,2561.714222,1918.02882,4025.847729,5097.098822,3190.555244,3984.694988,2747.215205,2173.092835,3186.575507,500.2483666,1826.21626
2000.367037,2559.429893,1748.236569,1308.892997,2767.157297,3405.224944,2233.599169,2540.711049,1819.933851,1326.910207,2011.263606,329.3822482,1278.21295
1265.710855,1659.750339,1262.66265,955.4915855,1890.662753,2323.058269,1648.730372,1845.836607,1231.808418,839.8013985,1233.799091,258.0532515,684.6714158
1064.529812,1394.759454,1142.784431,839.2063756,1510.634934,1897.67829,1269.720768,1594.318164,1117.101896,718.5350338,952.028262,225.9144104,798.0238647
952.3911187,1231.059403,1043.445087,766.9598503,1310.662908,1693.197187,1151.498781,1506.047805,1110.390523,656.297704,788.5424926,204.1757269,862.3942129
1096.24067,1367.454696,1146.693558,825.7543949,1375.343754,1833.381846,1263.520354,1560.149892,1207.425625,708.6983867,893.7154018,239.0618847,938.351
1224.990687,1548.608351,1283.450352,917.554082,1626.380497,2093.78083,1372.306557,1795.395947,1377.722609,872.2979004,1055.829998,235.9740083,968.8094678
1577.679905,1919.642178,1583.619349,1142.915304,1989.302295,2593.397972,1660.916805,2319.302114,1777.383089,1079.730967,1324.108982,295.1879464,1095.158295
2926.424204,3239.89803,2262.615873,1609.462232,3763.986424,3707.699982,2313.614309,3914.613373,2880.252448,1692.8271,2390.608268,363.3089829,1402.654377
4884.540246,5339.776478,3427.484301,2546.599277,5617.581287,5747.489789,3910.660154,6628.598627,4884.18106,3187.332313,4055.365466,546.3092493,1972.053699
5063.871656,5823.071578,3763.00383,2756.845031,5857.549243,6546.765657,4284.855921,6647.638119,5105.099817,3566.075845,4629.600374,679.0920238,2470.25153
3602.24465,4632.473439,3088.346954,2212.355637,4459.370408,5574.721272,3523.99115,4659.823313,3678.102914,2701.036317,3774.574396,591.335659,2296.851488
2525.398687,3686.525161,2568.17623,1765.786667,3368.769965,4615.0196,2824.344095,3359.800422,2609.24126,2014.865148,3089.570625,489.7551734,1977.767362
2081.598366,3232.854029,2308.492149,1606.639509,2957.859137,4159.110517,2529.117813,2815.726119,2111.914321,1709.236385,2789.885291,425.8672331,1738.457674
1903.985719,3064.437322,2240.789854,1621.748481,2742.099961,4082.808205,2466.495198,2559.157646,1962.946181,1596.375902,2684.8538,412.0773265,1694.530077
2024.355574,3277.515744,2261.135026,1680.361768,2732.094361,4266.014631,2559.772102,2534.304044,2018.014916,1673.170807,2698.977281,428.0595642,1741.908364
1884.133016,3261.887367,2313.067249,1702.532094,2494.510025,4179.543418,2507.335287,2241.671188,1840.166261,1787.068326,2732.193327,427.6189144,1764.290526
1958.792587,3411.203876,2375.352927,1792.660884,2460.344743,4348.320437,2607.309017,2326.312655,1850.938414,1432.445616,2809.640043,444.8412627,1757.596074
2253.06456,3940.36909,2677.745731,2102.13784,2539.144445,4785.303846,2882.029152,2565.519952,2136.373246,1862.906602,3247.510329,502.3459721,1813.005796
3348.107503,5284.341262,3480.383881,2711.413226,3442.588883,6200.738882,3690.826715,3809.840547,3251.577385,2854.804299,4240.15314,635.5998683,2236.254537
4069.683411,6025.449757,3918.46954,3030.143971,4390.346564,7238.144062,4272.739451,4910.872986,3942.431266,3504.48116,4793.373576,748.5254011,2658.13264
4207.006559,5976.772819,3911.755392,3092.866598,4879.436997,7408.850798,4296.533817,5490.509739,4243.29,3596.006814,4719.589124,755.8748194,2721.105161
3998.173316,5501.499822,3680.258477,2871.317269,4885.155165,7096.871106,4183.115791,5216.672739,3969.425938,3395.468772,4435.851988,723.9671924,2506.430419
3525.874249,4782.15275,3245.962758,2482.017869,4459.362766,6266.875384,3767.152871,4624.235482,3557.546209,2939.846895,3863.683961,643.800011,2138.778275
2816.044431,3709.959029,2494.531388,1904.206757,3738.122767,4872.671436,3080.655406,3663.009973,2815.890539,2261.390116,3036.292493,495.3654908,1665.700492
1834.166101,2397.334721,1665.597103,1300.697717,2520.934157,3233.065032,2155.171156,2344.317907,1851.633092,1394.61573,1893.026331,345.2426293,1093.237606
1262.716459,1956.435759,1219.451932,962.245975,1963.741157,2526.560456,1608.034682,1662.804486,1310.017402,981.2123153,1522.226822,235.7922089,944.5756078
1041.827384,1674.306763,1073.3377,823.9602075,1544.642835,2100.542817,1205.872607,1387.226775,1174.364285,839.2794912,1213.844378,198.9157399,841.1400291
928.9680402,1553.925201,967.6022522,763.9041505,1342.757825,1859.548243,1053.211941,1227.609826,1146.047349,780.1399898,1035.161755,179.3651255,859.7272736
1033.227154,1663.078874,1069.133176,826.6473252,1440.064153,2041.39122,1178.226166,1363.436221,1225.035728,853.8319898,1135.880328,195.280824,953.953036
1170.35937,1851.923909,1206.105559,912.5447883,1653.700309,2282.682225,1320.075172,1574.81203,1387.288396,995.8268554,1325.928039,221.8511628,1363.718038
1524.009743,2288.307177,1495.661087,1126.010344,2019.59529,2780.424256,1600.2986,2054.091132,1750.291102,1222.479961,1634.433832,265.2426237,1237.076184
2535.883865,3215.363466,2120.907717,1534.392705,3274.507808,3773.224371,2187.009269,3463.230024,2727.037525,1865.413828,2424.318718,334.5533657,1614.597013
4314.341153,5186.796387,3233.10167,2399.947321,4869.478765,5758.131055,3692.134635,5855.018441,4679.07294,3382.057287,4078.970015,534.2915784,2183.430519
4529.522711,5783.567831,3600.616307,2733.427153,5216.122488,6576.175385,4228.106917,5928.820317,4963.497407,3801.613614,4535.067412,648.9375448,2543.535227
3453.328678,4776.412446,3085.003032,2381.541613,4242.510974,5669.824508,3672.088639,4489.313845,3758.94885,2892.373411,3795.268579,565.171795,1939.073796
2730.211726,4011.144879,2635.767958,2023.495454,3503.860446,4908.555519,3055.62515,3601.683054,2830.173614,2242.400354,3224.395319,467.8962395,2059.490317
2449.964079,3667.454949,2477.51549,1831.82329,3275.335547,4549.050788,2845.15459,3274.155429,2381.913685,1875.366721,3028.767635,417.8842104,1939.17438
2389.236526,3502.209839,2461.760957,1777.279611,3139.61533,4377.06688,2829.647966,3068.094211,2277.85083,1675.095507,2888.351614,408.8266292,1701.290011
2522.281702,3623.940429,2550.421354,1862.695159,3282.430453,4547.608304,2976.558149,3065.757911,2340.428678,1701.655888,2962.528968,420.8938905,1576.733337
2410.131455,3510.738541,2548.951948,1984.371068,3183.223326,4597.181693,2901.657224,3029.498019,2185.966381,1569.261489,2905.44376,431.8953724,1683.709166
2521.617678,3767.955676,2662.012925,2061.684149,3223.183315,4854.494107,2895.567443,3094.930505,2167.386262,1629.210294,3064.678551,449.2082934,1652.606916
2931.5478,4336.786173,2858.627784,2376.409506,3464.99517,5427.561177,3147.762924,3538.391846,2498.010658,1854.689198,3373.160185,482.4125183,1859.078521
4030.980023,5671.446463,3703.512404,2932.131521,4353.031018,6813.516265,3906.403024,4922.080373,3687.784307,2812.594883,4355.073989,592.5628319,2294.249801
4567.87035,6320.554233,4040.237873,3197.898967,5075.300529,7453.134482,4475.017219,5722.758528,4354.964421,3562.73715,4924.604021,678.4658971,2695.621645
4439.016354,6185.329461,3978.853439,3260.052781,5223.834697,7575.763147,4531.033259,5825.321958,4302.904521,3698.323369,4875.907523,734.1822158,2712.909084
4148.343227,5738.302687,3758.985002,3137.677141,5092.66625,7358.405799,4455.761388,5419.084545,3925.639341,3484.759484,4657.344841,713.6669254,2632.187037
3615.596146,5077.535501,3388.812759,2778.824936,4584.688658,6609.661207,4063.375317,4768.119282,3429.927395,3023.159067,4147.656961,626.0896912,2363.585429
2831.0697,4004.6731,2690.908547,2191.048439,3826.945557,5256.488216,3359.73252,3849.390338,2755.83801,2375.585005,3327.406719,498.3718821,1053.739444
1858.894492,2706.768297,1847.619961,1501.821623,2601.534071,3578.103085,2342.464713,2502.001454,1828.732058,1506.656484,2211.127273,344.6774577,1366.669537
1352.104056,1929.630304,1412.037951,1127.913806,2062.14683,2509.749091,1860.388844,1769.370719,1261.826263,993.3370221,1479.174288,161.9044203,1145.743054
1039.646462,1588.449564,1231.691742,960.9982754,1616.978158,2076.582993,1428.272834,1521.624981,1092.061017,825.0506649,1132.087055,194.9476108,1047.51471
875.8020745,1360.381772,1131.113353,875.8174541,1325.729381,1797.137977,1228.17736,1306.002404,1028.74077,740.5991736,980.8664577,210.9740815,987.8256686
935.7385203,1489.785504,1229.302249,947.2425517,1348.58195,1949.07738,1369.566987,1415.650991,1172.609556,798.7443248,1026.861609,224.9861574,1054.78968
1038.699585,1684.571824,1382.681348,1032.229547,1514.478804,2193.045428,1523.50858,1645.624286,1364.727324,909.9390787,1230.560883,261.5258537,1433.35279
1445.328988,2090.265722,1644.028831,1269.828446,1826.527708,2696.329985,1849.098322,2119.352724,1620.347879,1113.787181,1538.033011,286.8336819,1360.996674
2524.098876,3338.076186,2262.578772,1686.105564,3271.640641,3911.67844,2493.608514,3608.334581,2629.325341,1737.378084,2599.167618,299.26996,1679.186183
4317.811483,5376.352164,3405.646003,2582.122984,4906.143685,5824.131711,4070.190136,6114.958045,4471.839254,3180.91654,4164.962282,497.7132931,2220.389849
4522.846014,5885.724492,3775.598606,2919.943622,5195.10214,6591.7409,4647.375962,6143.255258,4710.412198,3552.366917,4671.375034,614.2473693,2573.077034
3377.43527,4878.500931,3189.632889,2604.350263,4176.899431,5686.222265,4098.885069,4632.149871,3652.36771,2735.269819,3844.310693,532.1589514,2282.947146
2626.14786,4043.322527,2769.94674,2275.933498,3385.157534,5009.193636,3464.788206,3623.955314,2842.814518,2124.10913,3224.210611,441.0425515,2087.032217
2402.31472,3625.752865,2655.238327,2085.782877,3218.565235,4673.828203,3192.896082,3263.004169,2484.739761,1834.664688,2954.437662,389.3530853,2044.765854
2320.662109,3548.779577,2619.243277,2088.411578,3131.000944,4610.549686,3108.999466,3177.983126,2363.805,1807.465271,2980.18191,368.5182384,2002.307192
2490.244104,3840.256032,2762.759135,2133.901745,3204.707264,4708.561941,3156.388681,3263.915073,2456.962148,2096.802811,3243.322421,390.1590607,2094.449058
2389.743511,3872.615251,2706.491077,2033.29446,3137.951541,4706.020616,3056.835058,3146.208733,2485.612305,2031.604243,3204.625311,357.6719274,2061.423791
2547.601371,4032.968859,2710.117455,2071.488549,3322.473024,4843.672421,3096.234414,3386.576292,2658.219635,2176.518227,3312.976623,351.2756155,2127.684705
