EA,EM,NE,NO,NT,NW,SC,SE,SO,SW,WM,WN,WS
1481.447051,1546.596903,955.5221278,826.8388253,1371.590467,1738.251955,1205.543417,2192.456975,1403.401481,840.5148641,1059.64733,126.7065339,784.7724668
1842.166564,2056.813341,1239.998092,1032.797783,1684.86605,2241.556358,1593.482711,2623.523848,1778.621288,1160.384782,1445.968539,183.3221704,916.5427987
1761.179324,2044.768314,1290.517282,1066.121316,1697.770629,2328.742683,1659.423667,2564.312418,1653.60426,1090.990834,1504.725568,195.5501429,951.4217916
1563.535508,1859.304723,1172.945558,1007.47538,1624.358317,2208.123706,1560.342091,2392.864978,1404.385644,911.845152,1439.149697,179.2684223,940.4251781
1411.764767,1700.05158,1081.61081,932.4560056,1578.368748,2081.491467,1465.355375,2236.956285,1231.964792,777.974436,1384.519922,163.6816834,901.6273678
1410.802206,1721.974382,1097.8729,905.818689,1608.536828,2123.229743,1402.228897,2169.412028,1173.139955,741.367292,1403.878124,160.7052991,861.6845437
1477.78848,1752.258103,1098.914854,880.2259983,1635.184078,2115.760169,1312.177958,2165.095094,1187.414218,761.7331974,1431.195869,159.5863692,929.6565909
1445.672098,1711.336675,1048.787279,837.5683094,1601.349345,2050.083864,1246.853582,2081.430581,1154.696624,784.4591646,1384.272152,151.8095678,944.1339917
1447.395414,1666.731675,1046.036127,831.0303252,1612.62268,1991.750256,1281.954517,2126.959572,1170.521803,813.6976378,1366.394864,152.1895603,926.8105865
1664.346844,1985.491915,1239.96447,1066.905737,1785.881481,2379.613704,1586.887345,2364.01031,1390.800513,983.5260596,1563.840913,192.4507541,1082.407141
1962.604531,2451.27985,1506.681759,1323.011514,2081.087833,2864.33118,1937.756059,2787.909424,1769.569661,1280.001251,1893.13062,252.7636888,1263.9727
2104.348691,2611.395843,1605.204461,1393.080834,2192.837061,3057.996348,2096.69181,2959.69487,1888.850991,1396.403334,2012.248732,276.8678386,1349.589112
2139.626668,2676.141869,1651.500751,1433.796418,2285.440264,3117.176827,2134.0855,2974.708497,1858.831085,1397.927865,2054.571977,281.5370963,1394.454864
1999.745648,2466.236825,1545.827948,1315.904232,2194.952062,2904.773875,2021.950038,2789.936642,1699.73636,1269.477184,1905.878241,260.5668068,1264.787193
1853.485056,2265.391404,1432.246339,1190.592306,2066.41863,2671.681582,1901.181965,2599.254127,1556.597914,1135.437433,1723.517243,232.5178013,1098.007463
1600.79054,1918.557619,1237.501411,1001.792753,1856.045874,2310.767831,1685.529708,2290.195947,1303.086462,935.8604369,1490.050086,194.0190963,915.1927628
1191.994464,1396.745134,929.7871929,744.6708435,1463.546125,1770.291342,1312.430239,1711.875421,979.9653658,640.8848201,1083.978889,143.9350302,661.8878882
697.7582112,826.8293835,562.3424118,475.9109942,843.9785514,1129.614736,886.1097083,1076.727301,594.0502882,345.2591062,541.5202594,86.05676966,504.9655178
588.730193,667.3031954,461.2179226,399.3042756,694.496439,932.7318079,715.3482527,906.837195,505.4884966,272.1636582,411.598213,75.6712442,436.6794742
561.1981198,642.2732561,421.5519684,563.561756,607.0436973,866.2987454,635.6176015,834.8362349,481.8758694,248.8449441,367.0260083,85.46847476,516.9029021
528.7922119,865.7232458,662.1327789,564.72089,549.9570957,1307.590114,586.4170896,793.2706202,481.3632455,243.8874203,694.2258264,105.7463957,554.1688435
949.7581208,1095.466812,690.5705631,571.6963841,503.2029417,1379.930408,955.2396623,771.0517497,488.8784706,440.9905101,737.3522153,109.7825467,591.7135414
713.528023,801.0479068,819.2886093,699.6319119,659.570307,1687.566223,667.7239685,891.6494897,590.4031411,533.4621967,449.7169006,125.0153355,702.4949504
1114.12239,1247.435448,1018.597208,883.9101418,1167.325019,1594.608174,813.5845154,1277.160684,797.4718274,439.4665355,804.2171945,149.4166672,839.1550082
1577.627206,1742.190788,1016.918412,881.2293504,1485.890644,1992.638192,1311.868006,2050.700301,1425.936091,899.7641485,1125.174225,138.4365401,830.212818
2008.913522,2286.781184,1335.361104,1125.354103,1843.846488,2552.285528,1703.13272,2528.549271,1838.162235,1211.636107,1573.291996,201.2351446,963.9041548
2026.395832,2469.902658,1452.670916,1231.924662,1945.442915,2780.663721,1770.729778,2528.498807,1787.238791,1186.555745,1757.332372,223.6268756,1019.557782
1901.454108,2375.957908,1392.751004,1225.087398,1909.323284,2784.903269,1677.411635,2364.218199,1617.246414,1045.330706,1765.319983,218.4015273,1036.68905
1730.977784,2141.605495,1248.43047,1123.579428,1896.149127,2642.611866,1576.035874,2217.138508,1476.896319,934.1790626,1663.597906,196.6377273,1011.162576
1678.755264,2001.831097,1157.856438,1044.345355,1912.190943,2526.491158,1532.419818,2170.098376,1414.095036,917.7081138,1591.339104,172.7640882,1056.854123
1692.864941,1886.548891,1085.837553,966.230214,1937.325348,2387.758532,1525.538205,2179.733413,1455.307275,940.6174704,1561.701709,165.513432,1083.260442
1649.356745,1799.818112,1041.099971,922.85903,1898.770028,2246.37076,1562.255134,2156.044352,1443.231123,924.8916377,1580.93742,152.2761186,1084.251325
1685.653752,1884.322155,1075.858796,956.8907077,1909.015707,2300.21276,1611.824763,2197.466034,1486.415393,930.3699309,1685.214642,164.6386626,1117.087287
1966.471281,2397.602097,1376.285701,1230.397493,2093.431539,2765.655253,1835.112692,2540.742848,1679.602669,1115.727752,1929.576803,216.4656073,1300.119697
2225.030163,2804.764516,1644.69186,1433.117766,2337.993407,3328.499991,2045.789257,2959.082119,1991.546752,1413.716219,2136.490388,284.2927242,1445.348781
2319.700912,2924.444134,1725.59096,1472.390138,2428.20436,3529.539719,2105.667099,3133.000632,2058.782674,1547.546701,2189.590295,296.4714779,1478.422494
2331.628323,2952.283192,1780.184131,1507.745301,2529.715161,3593.022106,2138.252495,3092.605312,1992.672689,1488.486093,2204.348782,304.6756646,1469.25337
2176.530968,2729.410903,1674.765779,1385.228469,2413.728319,3345.899192,2001.697384,2906.265985,1827.305775,1342.761871,2041.424235,275.1523352,1324.072032
1992.357877,2459.118737,1531.211409,1237.904794,2248.678378,3014.566912,1835.011703,2649.039067,1646.800048,1180.598605,1853.504762,246.9806623,1113.197541
1683.943625,2009.781987,1264.251833,1015.74932,1965.289095,2489.27595,1553.12405,2183.053765,1360.496562,944.1552576,1535.767094,202.337296,845.4744307
1190.045776,1376.403505,880.4737734,732.9217045,1467.796529,1790.762326,1157.178343,1541.980591,915.5050129,603.196773,1029.101091,138.9120944,632.7009154
617.479519,778.7882935,566.5878315,485.62299,777.3832469,1065.106833,807.7962844,1085.790107,560.895508,361.8056492,496.8799242,79.16450344,469.0934042
516.4349237,678.4468444,481.8015268,434.277892,614.0314266,921.3052861,650.4251482,917.4915081,474.5014544,283.4727385,382.8534994,92.8104356,524.3038122
493.4955152,677.7925507,694.4633875,597.58468,553.3991905,1244.762058,608.5279663,889.8968124,484.9446853,271.8483211,352.4889128,105.2613225,521.226333
796.7987752,1035.706796,714.7193636,619.8746527,517.960801,1284.531085,588.9901529,898.3994613,512.5136953,371.6490298,654.5919889,109.4991845,564.5178391
856.2384452,1092.02185,742.5293186,646.8786336,484.7486079,1349.153399,943.2520043,923.4027231,522.4329424,484.0984725,685.5136561,119.0889237,602.617413
1065.230686,1225.553597,913.4409811,802.0448879,651.3788671,1671.215466,705.480752,1194.288355,673.1000403,592.8620773,733.439427,139.1342215,736.9481537
1021.608704,1351.620327,868.2069789,765.5463894,1092.147938,1618.840954,943.9148665,1816.501912,1017.626568,593.9983137,800.0032852,173.6320512,939.573726
2004.473415,2430.653905,1484.239109,1225.097066,2108.305751,2742.600143,1647.929299,2898.265884,1896.915769,1248.908219,1721.839088,198.8531912,1014.130444
2269.635642,2852.596747,1736.075571,1471.589303,2376.206569,3278.865661,1944.555745,3179.856272,2084.757522,1445.345841,2074.070045,252.3656682,1171.678256
1960.397475,2570.351563,1596.387906,1380.514456,2090.422177,3037.981815,1753.603425,2747.155888,1702.628582,1226.956509,1877.488141,240.697479,1114.776054
1635.471106,2193.19115,1355.668518,1223.870186,1750.00096,2666.391643,1495.285968,2311.321179,1377.356413,973.1059137,1605.325281,198.4481709,1019.45803
1425.764821,1908.037029,1189.770552,1061.223554,1606.950065,2351.41456,1355.083711,2072.96535,1186.292209,805.2945323,1416.407606,173.4437093,993.8263888
1347.778461,1766.627036,1107.690693,983.0012989,1555.020597,2192.270289,1306.156383,1952.741907,1138.275558,744.4036221,1311.46695,156.8050556,960.6524452
1380.24521,1684.17957,1057.600928,941.9373603,1580.248566,2128.133432,1307.867567,1987.522568,1169.369242,767.8370331,1276.168884,158.0507882,975.8816619
1358.537594,1651.611138,1030.13951,930.7326472,1543.649808,2107.633043,1330.149622,1970.689667,1170.877923,788.0233334,1299.55625,154.5653669,966.3361968
1387.254727,1759.04668,1077.700088,985.9182853,1562.217451,2147.300843,1348.241648,2028.853368,1219.989382,826.527252,1378.76006,162.5575774,995.8927008
1676.569226,2204.294747,1390.002384,1211.011152,1797.365317,2603.905794,1603.098002,2342.419434,1469.34458,1013.758813,1663.596308,204.2570302,1177.645132
2050.547453,2735.603132,1702.696041,1442.709225,2144.780479,3208.299513,1907.588622,2870.101267,1866.282793,1393.623708,1997.154507,263.4190541,1337.889129
2201.645203,2888.29413,1815.882257,1514.972578,2313.517149,3466.637998,2048.79685,3112.458518,1997.848134,1583.232304,2122.769334,288.6399373,1391.032074
2233.32319,2933.155414,1850.8592,1555.121693,2441.952408,3536.823509,2084.83133,3130.969304,1943.111973,1558.844701,2155.920924,298.3797671,1404.82908
2046.394649,2647.824961,1661.119939,1423.638076,2321.920071,3254.710183,1942.853391,2810.506237,1730.033734,1377.437607,1971.440263,272.1419781,1257.659865
1821.958598,2329.306687,1480.297431,1254.825159,2130.890718,2899.255383,1753.142517,2459.614947,1521.606773,1200.061292,1749.32209,235.5211196,1064.630611
1486.017305,1882.716482,1192.498448,1001.354142,1809.627785,2386.418939,1465.22028,2023.629245,1228.283909,928.7824987,1413.958068,190.4047138,864.2405321
1024.301727,1279.653293,827.1930978,702.1153418,1321.887651,1675.432379,1065.483936,1425.736026,824.4190104,595.4649421,924.472804,120.9201594,655.2958723
730.4199758,920.053921,499.92394,455.6780702,896.070483,1169.705502,697.3309669,821.9292288,511.1822308,339.9536753,583.8357617,112.5913037,485.9944809
615.7285092,777.166452,659.6371628,581.059318,715.5570149,1005.644367,550.3394961,680.7854741,428.9238853,268.43039,477.4513635,102.5300204,428.0269309
601.9225762,777.1343879,646.9016822,566.0863182,657.4300188,961.8787828,795.1364364,661.6954337,433.0368938,255.5010283,443.7989029,104.6957352,505.8010222
612.5451589,781.1596816,673.2145507,581.8317958,634.0439988,1371.762173,824.8886583,673.3541567,441.5717445,420.6866117,432.8348851,106.6584672,554.6192957
590.3028506,762.3773967,700.2381483,621.4894447,607.8087105,1447.590812,874.323501,679.7844058,684.7273187,449.1107908,792.7490624,116.5099236,596.9933013
779.8268577,1048.835792,884.2975823,788.7310273,793.2028582,1257.33894,1057.187375,905.3929668,583.8684399,562.7629692,620.2900263,139.7641976,734.9894447
1197.726364,1562.479867,849.1883635,777.1206089,1305.014027,1780.90438,968.3263743,1418.683615,962.2953683,548.176571,1005.816072,187.3915947,725.6288953
1910.727621,2313.616371,1429.474038,1237.33012,1940.567151,2663.963819,1696.476815,2516.395177,1795.486676,1203.646614,1634.273754,205.4770616,987.5865172
2111.861962,2637.803854,1638.792785,1452.016107,2216.879219,3120.287573,1992.422666,2676.662228,1938.329738,1376.212879,1935.925966,265.1053342,1129.848806
1712.464256,2194.237098,1415.579681,1276.952439,1837.797154,2762.403594,1772.515994,2162.398527,1518.587962,1088.793442,1608.147065,237.1789447,1042.405099
1348.621412,1779.874916,1163.456521,1065.482328,1464.524298,2385.336704,1527.228283,1741.232975,1158.313153,841.7312986,1305.802207,198.4768205,919.982844
1163.022116,1557.096018,1052.62094,966.2204507,1302.481766,2173.933318,1347.338346,1511.662329,998.5745136,701.5622503,1181.947254,172.1236994,835.0429563
1142.444385,1609.126155,1060.386891,959.9598452,1271.104104,2148.162174,1296.088331,1458.602409,1005.25535,667.8908865,1185.808925,164.7932165,782.5795763
1214.00401,1630.406491,1070.363415,914.280164,1366.447929,2096.88588,1265.975734,1543.097252,1048.958193,677.7492483,1169.431427,163.4714133,775.8455849
1248.674814,1581.362244,1014.173766,882.2871037,1368.925154,2046.85045,1235.832575,1555.562961,991.7452147,646.390941,1147.301,152.2579751,781.8687955
1283.317087,1620.548323,1025.082009,923.4544562,1387.238246,2069.057975,1312.006048,1541.410259,1022.747886,657.1033087,1168.905657,156.1088508,862.7710918
1574.979446,2085.811267,1351.877441,1204.101567,1646.981417,2531.642014,1657.079631,1921.038786,1313.940662,896.4506202,1505.16725,206.6534396,1027.660588
2057.275575,2796.974056,1657.229565,1501.028281,2108.004045,3201.830188,2024.25105,2518.702033,1873.290287,1421.990498,2027.540513,279.1489791,1289.23855
2246.386771,2996.744976,1785.638463,1568.29766,2358.361014,3497.910779,2221.159917,2862.559058,2062.76976,1639.316301,2226.352879,316.506025,1407.403659
2300.423899,3039.028197,1845.948371,1627.443764,2504.095795,3596.913337,2306.585525,2938.155763,2055.128983,1653.809389,2278.720713,332.7041111,1434.631317
2153.21243,2805.170277,1874.069183,1497.142128,2422.391255,3355.624018,2174.607877,2730.351242,1892.820402,1477.811882,2137.908798,306.4104062,1290.297129
1961.730119,2523.58035,1541.699104,1329.749516,2263.142155,3033.516258,1996.2558,2507.449334,1711.28403,1317.833518,1916.092951,268.1087904,1104.466705
1648.007075,2044.673851,1249.210827,1074.979075,1963.149088,2535.177777,1684.055879,2107.04175,1423.146179,1067.894529,1580.600953,216.5035839,902.7801377
1159.682131,1453.630128,872.4783227,750.4168978,1449.060489,1795.927815,1243.61041,1464.036947,978.2572364,693.47729,1057.949451,152.1494772,682.2867231
647.1268103,833.2345532,534.8163079,496.8563644,778.5035475,1106.697711,816.1357549,915.8919785,614.604471,373.5914941,494.1879968,95.12036627,583.3196172
514.2574514,695.7984753,709.3237823,630.8815345,600.441632,892.6589753,644.5796296,750.9097755,537.2132068,303.1962289,357.1561385,114.7150401,627.9098547
490.4520586,1024.259952,697.3555359,626.1367582,505.363098,1220.845765,604.3191994,735.488536,535.8214854,295.0684129,608.9016284,113.4868486,629.3052435
785.1938413,1028.123125,728.8557485,642.0915579,457.1656043,1274.98591,584.634731,750.4291384,554.6438483,290.7173552,627.4339917,125.1386577,675.3203311
836.9506038,1099.573989,764.4258703,667.8677066,506.3676586,1372.425073,954.4847637,753.893897,555.5270807,508.7691197,668.9718068,135.1601323,741.9334447
1032.016264,1390.707451,955.163611,841.7724484,554.7112095,1672.953597,742.068572,982.4852055,721.8233371,362.3740468,833.6250114,160.37005,902.412261
975.1426595,1350.462209,941.0385171,843.510994,1016.361747,1551.212718,1006.561662,1595.937263,1105.086895,622.54433,819.9127196,209.1435095,1011.386866
2120.955565,2581.648889,1543.080774,1301.528435,2211.08826,2732.56973,1778.929315,2729.64202,2041.246823,1321.050619,1819.371299,224.11246,1367.211408
2427.533535,3023.487718,1800.553016,1531.117783,2541.337681,3230.589999,2098.754905,3034.817487,2287.906928,1563.319442,2180.966816,284.9779424,1555.973631
2049.696195,2619.848624,1569.830063,1375.003293,2188.325066,2892.747883,1874.295625,2486.193875,1891.850748,1265.212857,1886.479483,260.1756458,1450.003404
1631.201246,2289.361076,1315.122688,1204.198326,1736.742357,2503.998001,1586.27457,1990.15354,1485.910371,958.173055,1576.14259,213.9435316,1338.575695
1424.717603,1815.944378,1190.382026,1065.633653,1557.300974,2268.518683,1408.892022,1719.44587,1285.965558,826.1674843,1422.894676,191.981633,1285.28731
1359.69549,1936.966805,1184.918282,1032.846608,1512.988147,2222.942039,1377.004244,1622.433632,1199.461075,807.1005594,1422.744185,183.932994,1232.806711
1428.893494,1955.598824,1182.864003,1027.01367,1555.391061,2271.438286,1408.041999,1682.774101,1277.372071,852.7398263,1450.382538,192.0914722,1210.982037
1454.566307,1980.774762,1167.882869,1007.471126,1586.894112,2312.509131,1396.873373,1724.333989,1284.988717,875.2656705,1450.90443,191.4698642,1209.243637
1480.10139,2033.124309,1186.573626,1021.583972,1602.139958,2330.285638,1410.757127,1835.356518,1333.332696,902.2798642,1462.530485,181.919934,1236.157697
1787.502942,2430.595941,1465.5059,1248.6548,1879.331013,2722.913066,1646.307425,2136.659636,1589.468008,1110.000756,1739.704633,229.3103349,1386.149791
2165.196263,2890.31276,1737.935822,1472.890398,2267.686935,3263.220056,1923.275115,2679.711549,1981.578152,1465.169348,2107.495236,290.7777196,1580.35093
2330.668907,3045.989893,1853.681807,1543.776287,2414.820308,3499.587158,2066.761655,2898.448924,2127.994238,1644.059889,2224.00009,316.7014948,1643.856569
2344.873638,3076.720159,1891.918728,1580.4477,2557.616626,3576.946125,2137.683276,2982.729558,2101.660588,1641.242823,2258.167345,317.8652574,1647.594657
2161.861109,2813.071478,1702.117261,1428.712832,2425.730684,3257.593025,1995.536752,2753.616408,1895.73891,1476.226306,2074.259972,288.6540875,1447.71391
1921.518579,2502.381952,1519.703283,1246.590742,2201.730906,2901.587773,1835.021387,2475.152821,1654.706474,1277.45919,1845.001581,250.9490595,1190.283088
1576.215782,2044.712305,1223.314859,994.8446094,1865.916508,2352.258112,1543.742715,2041.099228,1343.679125,994.7419615,1480.686679,204.778808,985.7437216
1066.327733,1371.192875,838.308984,702.0898175,1349.938259,1675.099501,1154.150921,1356.145399,881.6825733,624.1524113,966.82892,142.1585142,740.1396972
675.4377788,892.0834533,515.2908046,641.9647476,830.5646997,1213.146048,750.1677329,887.9570244,557.6797964,367.6179974,597.4853303,86.28256221,504.9396626
563.6507472,854.6188288,668.4650352,592.1571405,636.4151779,990.282947,584.0628671,712.584174,473.43428,284.2525103,455.1259008,109.1660166,533.0078399
540.2703087,790.965778,649.3287573,589.2590746,572.3688391,900.4103096,549.4468418,660.6395238,449.4834815,269.4432457,419.8213084,99.19700192,511.1258938
578.2277009,1099.944433,670.2911232,612.0640513,534.7961972,1278.096193,869.4954534,646.425711,456.6345541,432.3156117,387.4354725,108.115502,571.8928707
860.3185296,1139.227574,702.9550969,643.7470293,494.1111866,1363.617133,918.9582737,648.3098854,683.2970028,463.7421719,716.4398983,117.6992856,632.763049
1056.61885,984.2693507,895.864793,818.5044218,630.1780259,1667.616502,1102.877823,842.12534,623.3857207,569.373473,869.9042088,142.6137651,781.7289846
1053.593819,1454.008538,873.4257765,825.3027142,1080.006468,1588.137268,998.2355421,1388.247733,984.7243597,594.577021,800.5828031,185.7378588,968.3595852
1883.905192,2416.443631,1459.950053,1275.326776,1910.987683,2594.613859,1717.80158,2470.970961,1818.135277,1247.926837,1608.939721,203.7679454,1098.596523
2036.227434,2742.504656,1667.425278,1480.737261,2125.123378,3019.897254,2058.11296,2600.786075,1964.143859,1450.180493,1886.422436,259.1532775,1234.242831
1648.268278,2338.049473,1451.050695,1328.973801,1768.557861,2675.301735,1867.54837,2147.036971,1602.619372,1206.456465,1598.967768,229.6524768,1182.454325
1334.992194,1928.375823,1202.861335,1114.825676,1441.336974,2276.082441,1554.050453,1743.103688,1307.09425,961.6935661,1338.299905,190.4226124,1057.381454
